ITERATION,STRATEGY_1_COST,STRATEGY_1_EFF,STRATEGY_2_COST,STRATEGY_2_EFF,STRATEGY_4_COST,STRATEGY_4_EFF,u_disutility_delta,t_max_fail,p_allo_success_de,u_disutility_off,p_hyper_D,p_die_hyper_D,p_allo_ae,p_flare,p_flare_uncon,p_flare_uncon_off,p_stop_low,p_stop_med,p_stop_hi,p_sto_ae_allo,u_flare,u_flare_ae,u_hyper
90,34000.15779,12.8188276,37218.67005,12.82447862,32210.32367,12.79030467,0.038671966,5.725387104,0.8286054,0.043579104,0.003158462,0.155062547,0.260421076,0.222172235,0.348876933,0.440220213,0.094430548,0.175460674,0.218076183,0.033223178,0.001434706,0.001846116,0.353773317
91,6027.171214,9.527561761,9994.184693,9.548310415,4210.414338,9.480114554,0.054894862,5.428408445,0.75241378,0.045696367,0.004614284,0.283279847,0.18012036,0.221120786,0.376047232,0.465181871,0.07753667,0.167013878,0.351620029,0.020721073,0.002816347,0.00041228,0.347923286
92,5352.130092,16.88252719,8689.712834,16.89082073,3586.853365,16.87303606,0.047105602,9.775403807,0.86571209,0.038930342,0.005878088,0.330222952,0.209473311,0.221728552,0.361465437,0.428035667,0.056954522,0.113997139,0.195058872,0.045294542,0.019695701,1.87E-10,0.34802187
93,6581.176917,12.71445035,9853.41201,12.72213793,4199.473038,12.68502829,0.042171267,8.493162818,0.796600695,0.043976848,0.004085679,0.267784004,0.221184857,0.221821257,0.371575714,0.470994205,0.085492814,0.203604101,0.271969575,0.034246643,0.012901135,0.045823998,0.356715527
94,10183.72871,16.22159825,13624.29536,16.21311857,9145.744413,16.21660915,0.04932495,9.547591645,0.908371272,0.044036529,0.002617823,0.266333557,0.238396669,0.215379701,0.36239034,0.4432237,0.14711286,0.259885517,0.264504797,0.013734541,0.035119639,0.000187323,0.352560256
95,17581.46629,15.21945688,21617.45869,15.23232847,16172.64091,15.20740438,0.052779278,10.60771122,0.810215398,0.051087544,0.004436116,0.264324631,0.220681872,0.229541212,0.37347687,0.434183316,0.128524812,0.14155563,0.17738235,0.035855335,0.01095618,0.000361315,0.358429065
96,4354.989153,13.9050145,8094.583401,13.9153304,2342.957699,13.85212706,0.052577306,7.051064514,0.787501512,0.030430889,0.005331453,0.206238093,0.188231306,0.221063466,0.356803624,0.462883894,0.070488347,0.255453371,0.42680469,0.045762391,0.01089823,0.003276687,0.349107836
97,18488.30905,14.83639442,21462.39285,14.84525453,16465.31295,14.82929425,0.04913145,8.9993941,0.809402269,0.046444884,0.00393933,0.311319602,0.20677978,0.222934371,0.35318673,0.464828223,0.128271638,0.167517899,0.360597194,0.031763917,0.01078653,0.017923987,0.354594901
98,6212.436785,17.00951793,9675.633465,17.02907242,4179.93471,16.97342979,0.038735696,7.113985248,0.667378011,0.034272662,0.002709791,0.233473951,0.221972946,0.206549694,0.339538468,0.419926218,0.148228734,0.239520485,0.160855916,0.023081905,0.005028798,0.001995845,0.346458785
99,4377.274872,6.086807779,7392.609385,6.088588875,3078.608779,6.065960899,0.045264701,9.666480468,0.813455042,0.039379715,0.003534564,0.296057426,0.210633405,0.225269708,0.421548685,0.464375099,0.135248311,0.213853767,0.344105133,0.031297316,0.000548498,0.053961426,0.345106706
100,13382.79286,10.62837924,16206.41345,10.62817471,11313.50912,10.61229424,0.03540419,6.841023885,0.821806118,0.042404052,0.00348895,0.264548704,0.283275457,0.22769504,0.357699633,0.453679972,0.08265092,0.217839459,0.26537762,0.043501797,0.028139483,0.00330853,0.347104386
101,11347.56022,7.030697167,15041.96076,7.039065405,9917.24682,6.997209654,0.055513722,10.6432196,0.811894452,0.050464614,0.002389556,0.226133548,0.239656484,0.21229121,0.364152304,0.464478823,0.051596184,0.295630998,0.292231682,0.029965603,0.005688445,0.107116029,0.351942119
102,7224.172633,13.34211428,10181.5357,13.35630392,4084.511988,13.28538217,0.055351288,9.460080292,0.728354943,0.047976926,0.002828785,0.181911196,0.248279732,0.228450134,0.400888259,0.439985589,0.089532366,0.280667934,0.276100198,0.029239434,0.004517513,3.46E-05,0.348973333
103,5052.947021,11.73222638,8238.952065,11.74523059,2454.520137,11.65685062,0.051351189,5.611733907,0.714159931,0.039585553,0.002848327,0.335465952,0.24387989,0.221000677,0.328825296,0.456456137,0.068711805,0.148087136,0.180603718,0.019095939,0.009721143,0.002912665,0.351816224
104,8199.95532,15.00972344,11749.29381,15.02702541,5913.588232,14.96002444,0.049609505,7.199533861,0.77405902,0.038087367,0.003808031,0.282325442,0.287073863,0.225852975,0.353234949,0.462533617,0.092187288,0.265755627,0.417810079,0.022504992,0.01792926,0.013390746,0.349612508
105,3141.461689,12.17703762,6199.998612,12.19494659,1272.694996,12.15783695,0.049629681,8.639200718,0.746537079,0.039932187,0.005687613,0.273245796,0.235082746,0.258247181,0.343862844,0.435370008,0.121233235,0.224206429,0.32579362,0.029089777,0.006829045,0.012785701,0.356363154
106,10002.9357,13.04455785,13444.15058,13.05843075,7389.760189,13.00415174,0.04803591,8.477708203,0.76478499,0.04732181,0.003579994,0.310437627,0.207948538,0.226905992,0.335594889,0.436901772,0.081160867,0.14761459,0.256253877,0.036795897,0.007984174,0.012777116,0.342325653
107,19550.02726,15.4454928,23316.54584,15.45986815,17967.75397,15.40169118,0.034186363,10.06597637,0.74859531,0.052364457,0.00197197,0.240158197,0.272597005,0.223836225,0.337295146,0.437839763,0.083305114,0.146816349,0.439556469,0.034263512,0.006922103,0.029411007,0.352317288
108,6618.431586,14.82437759,10455.61035,14.83123292,4437.298552,14.80546356,0.044395786,10.09859501,0.792802363,0.053264866,0.002208151,0.290085033,0.226011119,0.213744134,0.360262408,0.467739767,0.090407907,0.211878307,0.209643133,0.018068159,0.006524194,0.374899485,0.352321756
109,13119.01574,16.28986712,18150.99475,16.29720608,11980.28948,16.26628996,0.050831066,5.467824441,0.899295558,0.032779058,0.00517004,0.306939621,0.211819486,0.232514116,0.332204385,0.469090255,0.143075775,0.128774115,0.322380204,0.031960585,0.044365367,0.01398386,0.360401537
110,4343.745907,5.982460534,7147.818742,5.994294632,2976.84857,5.952600229,0.057209612,7.222512404,0.711946626,0.036284992,0.005687989,0.217866264,0.194368534,0.219564054,0.349489071,0.403203335,0.074625747,0.250902551,0.400924247,0.03528031,0.012736013,0.173673881,0.349871937
111,26828.58812,16.69451585,30611.63455,16.706189,24959.07453,16.67715127,0.045354443,8.871417977,0.818116159,0.056260155,0.003052742,0.237059822,0.265575712,0.220255293,0.319936541,0.44322998,0.078928325,0.132610045,0.188688573,0.027264085,0.001799747,2.54E-07,0.354222429
112,14621.59376,13.72576075,17030.25169,13.72574335,12386.11842,13.71381881,0.047649634,8.355993963,0.812815056,0.044966016,0.001849425,0.286225273,0.256462005,0.209998956,0.355421168,0.467440149,0.128698452,0.208255369,0.189390265,0.03222567,0.005230037,0.000117996,0.347839926
113,5165.082378,9.183679002,7822.968276,9.195812296,3175.768752,9.156973664,0.036255884,9.924939049,0.749801636,0.045562037,0.00554755,0.308132125,0.222188797,0.214232906,0.340946395,0.436933849,0.115022023,0.180756796,0.248491442,0.033913765,0.035727707,1.59E-06,0.348979027
114,4821.429205,16.8612431,8335.411396,16.88414122,2024.170303,16.83627367,0.043629859,7.649896079,0.732282887,0.051953021,0.007820506,0.251375999,0.209235379,0.261882933,0.36203847,0.440389928,0.090737767,0.104830386,0.187427717,0.065382927,0.000982064,0.009931557,0.347799723
115,7561.901086,7.087669724,11473.15151,7.090548619,6595.434606,7.067855465,0.055134828,6.727357508,0.875570025,0.043814736,0.0069484,0.285009167,0.272379967,0.23517747,0.328457434,0.437049186,0.123505706,0.292668405,0.368734086,0.049025411,0.003871006,0.010854743,0.345939968
116,9693.714366,6.155428886,13483.17838,6.155734276,8351.561708,6.139594412,0.038477447,7.499659671,0.870723185,0.035386883,0.00355575,0.323726437,0.219625432,0.229063918,0.352520165,0.456505873,0.096400549,0.21585153,0.405173969,0.02124071,0.006210594,0.079880396,0.352167034
117,7988.479363,10.13864473,11253.73164,10.14402687,6419.568571,10.12350809,0.051860728,7.729648403,0.840902754,0.042924118,0.006064151,0.229273962,0.181275017,0.230221162,0.358720648,0.432837791,0.070975465,0.190389973,0.248496283,0.032071112,0.001020899,0.011881146,0.352547701
118,7551.939223,11.29398549,11138.08459,11.30143794,5950.297118,11.26719933,0.046676505,6.070255602,0.758183316,0.039049585,0.003134167,0.228219975,0.244426316,0.226334168,0.356540726,0.439415226,0.084531962,0.156355815,0.286460575,0.03266033,0.003026147,0.001337761,0.35107012
119,4567.256452,12.19948164,7907.578214,12.21682135,1898.52327,12.15516107,0.056015127,10.0982292,0.690042795,0.034592894,0.001449459,0.272508563,0.275140186,0.245213855,0.347904105,0.43994318,0.101817649,0.285059825,0.335043212,0.03991009,0.010781187,0.006944605,0.349632304
120,4316.849692,16.42637648,7642.079521,16.44056631,2423.879369,16.38704017,0.055962132,5.547099262,0.826008331,0.0424163,0.004504141,0.224634716,0.203485084,0.224201131,0.318304195,0.456005384,0.149315834,0.205623326,0.354245209,0.02940968,0.031952586,0.003571819,0.351464572
121,6646.06381,7.156662485,10100.8484,7.15926604,5838.710356,7.123281529,0.048310634,5.942095566,0.841210706,0.040047619,0.003125027,0.244481578,0.221729904,0.253681222,0.384519238,0.438190695,0.128195937,0.277043112,0.306748508,0.029999455,0.010995538,3.04E-09,0.352527196
122,5660.220927,14.05549182,9822.783421,14.06666327,4260.356382,14.00996947,0.046970944,5.741065127,0.823950739,0.049817497,0.002076213,0.337031875,0.242947098,0.223932703,0.357478782,0.440045277,0.140859116,0.138259694,0.36041696,0.029050787,0.009815326,0.017319776,0.358088438
123,6984.895185,16.8549508,9874.305331,16.87189622,4880.226002,16.85675454,0.058621204,9.881841266,0.801067793,0.045751644,0.003681498,0.3193574,0.206232805,0.209447177,0.378118928,0.46286454,0.139724738,0.109738151,0.153496376,0.02629903,0.001786824,0.029564315,0.352401899
124,7175.140194,13.8488736,10768.80718,13.86048166,5223.340585,13.80963934,0.051724321,7.576514088,0.766564469,0.033317429,0.002836576,0.243640877,0.225777658,0.234726878,0.350646131,0.447478032,0.07734847,0.14188266,0.344000797,0.05041646,0.010326549,0.002161354,0.350074771
125,17742.30235,17.00639401,21725.41271,17.02700009,15493.12578,16.98139743,0.047748454,7.849867127,0.73876381,0.046250888,0.00339458,0.279055704,0.241082373,0.225624081,0.344238834,0.477960144,0.119609888,0.192869804,0.310156004,0.02602629,0.00474565,3.33E-05,0.346006473
126,15198.63174,7.511224356,18282.46148,7.514607915,13406.29647,7.483414816,0.043765456,6.710445573,0.821136019,0.041307985,0.003548336,0.28553736,0.200113202,0.249643437,0.364730468,0.474098159,0.086996547,0.231330134,0.345631304,0.013858138,0.005885627,0.022173387,0.348020444
127,3641.750587,7.199575417,6664.507747,7.196661213,2318.072552,7.189077141,0.042467747,9.641538385,0.8307107,0.042858205,0.004794719,0.237033094,0.25259973,0.223747782,0.356421303,0.491183637,0.061975946,0.139573812,0.307480903,0.037842234,0.01727109,0.001233656,0.3497161
128,14959.91862,6.848253312,17830.96175,6.845111292,13983.95478,6.83249912,0.037231868,6.903177168,0.826629424,0.05592366,0.001976075,0.272045364,0.209106656,0.242230263,0.350514808,0.403543464,0.146219551,0.267048637,0.426361428,0.013703274,0.0020313,0.002779296,0.35643456
129,27295.96354,16.9994069,30360.78025,17.00922872,25698.80722,16.98533076,0.049730411,10.34496431,0.79990694,0.022863581,0.005882491,0.214401395,0.276788577,0.212409499,0.372843235,0.439580571,0.1293396,0.152412844,0.281063121,0.047355208,0.008907757,0.015659025,0.350230071
130,7859.88363,17.50689809,10823.18427,17.51687736,5936.766067,17.47831894,0.046366375,7.751267111,0.793846165,0.029564497,0.004067912,0.275665339,0.210254985,0.214382176,0.377139897,0.476057893,0.073955263,0.206399128,0.250216271,0.016711928,0.009233229,0.001289058,0.353102849
131,54351.90136,11.93185061,57702.67405,11.93765785,53293.76781,11.90903441,0.05645587,10.49110868,0.802290405,0.036101736,0.002236568,0.28133195,0.199917131,0.231607183,0.340038553,0.448294496,0.097234534,0.108582662,0.405206944,0.039602628,0.011162057,0.000185056,0.353751628
132,9827.215841,13.89916929,11528.13449,13.90676174,6559.105191,13.83579836,0.052413083,9.667541635,0.630790868,0.041420722,0.003463019,0.286290378,0.275024277,0.226508329,0.368763972,0.448850674,0.054200623,0.213478392,0.290866855,0.037004768,0.007536267,0.001232127,0.355865092
133,6306.02108,8.855048306,8939.13305,8.863678453,4092.090646,8.83205746,0.03957011,6.314855632,0.786238927,0.052206728,0.003168899,0.282550323,0.248738104,0.258323001,0.369108176,0.441596634,0.073516315,0.212847603,0.168528639,0.045794634,0.001770738,0.019597048,0.352912391
134,8217.314669,16.44002842,12709.72467,16.45808024,6719.410327,16.41131098,0.060972524,10.49478905,0.770696109,0.044227034,0.003489607,0.206214904,0.22236089,0.221140462,0.32438511,0.490582424,0.094780575,0.128280615,0.317331207,0.04136852,0.019779951,0.003373123,0.351699536
135,14851.37703,13.84633004,17296.79325,13.86301538,12489.54845,13.80593477,0.051514598,6.844976424,0.702688867,0.054736179,0.003490355,0.321241992,0.273590289,0.225720989,0.359587175,0.466877373,0.087217664,0.117077684,0.36640778,0.043681475,0.00622991,3.13E-09,0.34892091
136,24069.01661,11.08555811,27869.43435,11.10111535,20707.88896,11.05805477,0.071155038,10.67898108,0.748451111,0.027942086,0.002374014,0.210077146,0.231755251,0.225073282,0.387740509,0.425555952,0.139489262,0.167551761,0.202776165,0.0280528,0.010727143,0.008756894,0.347648755
137,29134.20815,16.63287495,33539.12014,16.63692115,27779.80866,16.61902671,0.039098747,9.866237033,0.81861348,0.036857246,0.00181803,0.290622869,0.23607078,0.233396274,0.364171905,0.46000887,0.148047936,0.210704454,0.444580734,0.035530606,0.020294276,0.180279413,0.351022327
138,18779.85876,17.47593428,22711.96934,17.49624652,16459.95816,17.40699719,0.047049129,6.920908255,0.694550448,0.033586325,0.002720697,0.227152687,0.229563609,0.244154752,0.364407111,0.447376469,0.05662565,0.225256669,0.442018689,0.02275709,0.00388221,0.003615249,0.349346485
139,6000.26151,15.39329078,8847.096304,15.39370992,4316.796237,15.37777948,0.061436612,9.562890982,0.806027789,0.033100327,0.003633271,0.225524898,0.217758111,0.217886051,0.381054427,0.444859979,0.100051533,0.23911822,0.435680851,0.022333739,0.016702563,0.075229309,0.35313087
140,5763.045123,10.78824182,8817.767831,10.79710512,4135.766076,10.77374382,0.049984526,6.127126282,0.770364217,0.032029984,0.004657727,0.25798501,0.239149894,0.237749076,0.339749552,0.475699086,0.148445187,0.246260632,0.290089928,0.051445831,0.009317174,0.202315558,0.351758725
141,3507.712266,5.719565816,6305.049267,5.736097598,1215.149389,5.684181699,0.064596361,9.700995483,0.730757952,0.03479392,0.004356022,0.21666996,0.229444377,0.240487533,0.373060409,0.42670754,0.058635546,0.226785653,0.25798868,0.033630044,0.0161697,0.000268394,0.352721505
142,5322.609524,7.869379204,9428.964773,7.880881246,3697.459307,7.830892894,0.042105958,9.661418181,0.795333694,0.034360758,0.004409005,0.270506564,0.212900386,0.240904799,0.356416009,0.437840608,0.056412685,0.232129964,0.376111824,0.019681065,0.024384782,0.057198625,0.354222575
143,7808.548437,9.024486224,10671.92021,9.038819143,5801.900546,8.997179698,0.053734478,9.347239244,0.768279214,0.045059663,0.004966257,0.250998035,0.220719782,0.205225356,0.372609486,0.456904631,0.149980609,0.278230233,0.193299307,0.044349643,0.018457457,0.022220088,0.349849746
144,15595.03927,15.83710077,19147.42345,15.8540804,13657.152,15.79429837,0.065456355,5.053322381,0.803438882,0.033042475,0.004348009,0.298548151,0.215762306,0.229651036,0.343961942,0.466609513,0.056579352,0.163751737,0.418296452,0.031522203,0.009687518,0.001455443,0.351466334
145,4670.274388,8.244181467,7099.616473,8.24622506,2988.199406,8.230384994,0.047424109,7.831466598,0.836810931,0.046605561,0.002867159,0.221477797,0.187748327,0.216932009,0.336425879,0.461185762,0.137036047,0.293913608,0.248468869,0.036932348,0.006320989,1.59E-11,0.352675054
146,3941.460531,12.52695999,7788.222662,12.5357055,1948.061591,12.4970197,0.045081928,5.310772841,0.794688797,0.041205943,0.004397447,0.200828474,0.257688966,0.223712377,0.342981831,0.449509779,0.079744679,0.154588166,0.153364825,0.015002765,0.006065111,0.007854304,0.34986241
147,3912.727354,7.128126334,8007.508623,7.131158081,2702.840696,7.078621706,0.061944683,5.509974008,0.822486351,0.032912949,0.00249072,0.230530505,0.252587227,0.20037863,0.371013026,0.443652966,0.071787178,0.227639233,0.382554798,0.024981786,0.003133952,0.271418508,0.350306568
148,6109.264981,15.46235595,10064.79452,15.47029261,4604.801576,15.40845834,0.07078129,6.111512153,0.805206381,0.038210755,0.003320729,0.253900433,0.244645041,0.244865653,0.364520077,0.470815538,0.114419472,0.278853704,0.434564168,0.025533555,0.00667465,0.005586956,0.348637083
149,23257.24492,15.19292526,27026.30487,15.1982868,21769.63828,15.17811127,0.042049879,7.56739586,0.823874141,0.045425927,0.003024089,0.20620171,0.234956856,0.234607542,0.352782237,0.447311861,0.140904382,0.241437858,0.304679796,0.014924197,0.016769896,0.012874519,0.344513548
150,11268.83706,6.460390883,14617.81324,6.468629706,9741.447039,6.415759232,0.065601068,8.020054028,0.733960247,0.041299516,0.002958004,0.23250853,0.199024178,0.21297221,0.344891653,0.44602407,0.054698931,0.175940299,0.334648635,0.037300393,0.023330588,0.004397633,0.351822756
151,18085.55835,6.287622038,21121.48686,6.297203801,17536.41145,6.263616527,0.056092287,6.905490584,0.774690803,0.034579331,0.001923451,0.279000463,0.268445757,0.236160385,0.365393834,0.475873578,0.097569615,0.239486517,0.319185653,0.023744561,0.016393741,0.004893127,0.352931913
152,10668.123,8.100470032,14419.95463,8.1148107,8298.308912,8.072291922,0.040506749,7.323908755,0.775320434,0.041259313,0.005086526,0.356541886,0.200468449,0.241236579,0.373551784,0.432052409,0.098215234,0.104570306,0.397611745,0.052044769,0.009883461,0.004254227,0.348337776
153,15430.59946,11.05404249,19606.84074,11.06051351,14180.61598,11.00953889,0.044999742,9.559902975,0.845406409,0.042271078,0.003063566,0.229141896,0.243322466,0.239798922,0.366079208,0.398304733,0.068872079,0.299896637,0.437845082,0.020773203,0.007998144,0.007396296,0.354230574
154,11256.4756,16.14813071,15435.68762,16.1598166,9350.246298,16.11253308,0.042481036,10.16441764,0.849544453,0.043288757,0.003862091,0.344315735,0.21299857,0.218361059,0.352867796,0.409474261,0.050600659,0.246567234,0.190886023,0.024003621,0.010942165,0.121326536,0.348042077
155,33377.44451,14.58599617,35859.7513,14.60671565,31426.56779,14.56114625,0.055411806,5.900457519,0.707372107,0.058871102,0.003947945,0.181756924,0.242207251,0.242468022,0.366188862,0.462065438,0.145953014,0.165955443,0.150486504,0.019905692,0.022496776,0.066649082,0.356197543
156,1980.309127,9.283402558,6317.109719,9.315270348,594.4973896,9.250704346,0.047933662,5.923918301,0.812311508,0.050451095,0.005577227,0.374706639,0.213602177,0.264473594,0.335915071,0.444444976,0.136935133,0.261377716,0.404150797,0.064123102,0.018726148,2.60E-05,0.345791001
157,22817.93807,17.26780568,26748.82469,17.26870766,21544.33122,17.2472822,0.053549324,8.329727375,0.867440679,0.034195926,0.004279188,0.263290134,0.249789863,0.217230611,0.380092396,0.464478567,0.050398926,0.157935452,0.291099082,0.036004866,0.000624891,0.026686829,0.355022331
158,4040.434172,5.753501377,7464.746329,5.753205234,3055.870243,5.752899932,0.054085841,10.54963987,0.879403271,0.03958688,0.002685849,0.355788462,0.236490314,0.232401956,0.36476087,0.456495486,0.137530015,0.196552749,0.270611012,0.038468105,0.002864294,6.15E-08,0.34478184
159,8556.178375,13.46276438,10506.62082,13.46910222,6365.225498,13.46051694,0.049932566,9.07271631,0.78094179,0.030871038,0.004717088,0.231771649,0.22608222,0.252240394,0.360334256,0.437924034,0.108038154,0.124644777,0.219540349,0.010434776,0.000511952,0.054500556,0.356059129
160,18197.74769,14.140619,20230.19393,14.14898741,15974.47859,14.11346203,0.040398593,9.06809374,0.692662695,0.038160165,0.003278374,0.247171971,0.252007992,0.235346342,0.341293071,0.466526081,0.145523181,0.214421373,0.285455307,0.025545072,0.001374952,0.246081575,0.354354427
161,3377.493227,5.719860836,6705.569491,5.720797685,2244.843375,5.712305999,0.052359491,6.843603626,0.857601435,0.04590009,0.004087823,0.328595669,0.23673912,0.238309424,0.36095481,0.461398691,0.148830276,0.18412216,0.245145728,0.049213334,0.013183651,0.000484311,0.353392378
162,8791.377365,13.67712762,12002.65902,13.68885042,6621.111054,13.64867719,0.042542248,8.59080003,0.788295083,0.039586728,0.004869621,0.255653711,0.235367994,0.24667818,0.360895592,0.449105178,0.067490499,0.134380934,0.15719843,0.013341833,0.010971398,3.24E-06,0.357865455
